"","baseMean","log2FoldChange.x","lfcSE.x","stat","pvalue.x","padj.x","log2FoldChange.y","lfcSE.y","pvalue.y","padj.y"
"Tmem150b",145.687339444772,1.27479771472227,0.26125829758787,4.87945350058599,1.06380199872287e-06,8.94891346244691e-06,1.17571937715007,0.269634269245566,1.06380199872287e-06,8.94891346244691e-06
"Ly6e",21594.3826275478,1.21589531546598,0.152082507542904,7.9949715132292,1.29603829487296e-15,3.31294839897159e-14,1.18350613714691,0.153917341366385,1.29603829487296e-15,3.31294839897159e-14
"Ppfia4",852.96055289831,1.20488247439221,0.117757695531833,10.2318788504697,1.42723126020684e-24,7.59033031646445e-23,1.18497025900388,0.118483908580431,1.42723126020684e-24,7.59033031646445e-23
"Relt",332.934290794598,1.21123462465831,0.133569614233425,9.06818988442664,1.21010533739141e-19,4.45396835472127e-18,1.18544259453024,0.134858911371722,1.21010533739141e-19,4.45396835472127e-18
"Bhlhe40",991.591493973911,1.21289055468192,0.134192489951167,9.03843840384281,1.58925836959163e-19,5.798483080449e-18,1.18693379485731,0.135237696228968,1.58925836959163e-19,5.798483080449e-18
"S100a9",323.324985366884,1.3210641873904,0.304100650170841,4.34416758612072,1.39804761930422e-05,9.41862354798026e-05,1.18784689346971,0.317094771784629,1.39804761930422e-05,9.41862354798026e-05
"Ypel3",426.612191816078,1.24016906414388,0.18811681945363,6.59254748058067,4.32342847386526e-11,7.00172268070747e-10,1.18873144722532,0.191743337659034,4.32342847386526e-11,7.00172268070747e-10
"Cyp4f18",396.290182171858,1.28716703522317,0.254518650731688,5.05726017139739,4.2532280366739e-07,3.87952507909114e-06,1.19377450422855,0.262300615622392,4.2532280366739e-07,3.87952507909114e-06
"Deptor",893.6734403215,1.20146798147476,0.0808491624566653,14.8606113528849,5.93808189737439e-50,1.04970233653445e-47,1.1943884641013,0.0810552456782762,5.93808189737439e-50,1.04970233653445e-47
"Zfp296",51.9238723178417,1.34559408248418,0.323971518314648,4.15343326933238,3.27523755327237e-05,0.000205743275931539,1.19443623746448,0.339982353848545,3.27523755327237e-05,0.000205743275931539
"Emb",13238.4877032748,1.20495254166287,0.0676969127710859,17.7992244009319,7.16543531690439e-71,2.56952510464191e-68,1.19834519865241,0.0678289898232114,7.16543531690439e-71,2.56952510464191e-68
"Trim36",283.561038931372,1.27680566118616,0.229238219216476,5.56977656496468,2.55066216796315e-08,2.8230476957765e-07,1.19994620714131,0.238117172152491,2.55066216796315e-08,2.8230476957765e-07
"Lcn2",100.228598114352,1.36053849425985,0.335525965793467,4.05494248721522,5.01466394472131e-05,0.000302882806401334,1.20040873106738,0.352946980280602,5.01466394472131e-05,0.000302882806401334
"Smpdl3a",5588.02338836193,1.22303974575717,0.117918795955765,10.371881224228,3.32905493194354e-25,1.89063205659834e-23,1.2030819679493,0.118627910865571,3.32905493194354e-25,1.89063205659834e-23
"Fcor",31.812752362503,1.34439168448808,0.314734833752313,4.27150585291132,1.9415743061936e-05,0.000127518048754766,1.20374139970484,0.327435806466387,1.9415743061936e-05,0.000127518048754766
"Sntb1",47.4449318867583,1.32953977314191,0.291342492340942,4.56349419701546,5.03092010623718e-06,3.72965612837465e-05,1.20846853340775,0.302468980479328,5.03092010623718e-06,3.72965612837465e-05
"Dipk1a",957.867113916308,1.22402475695076,0.0941680249769571,12.998305499667,1.25084167853517e-38,1.55438751557376e-36,1.21386107138298,0.094536104334619,1.25084167853517e-38,1.55438751557376e-36
"Plcb1",97.9628053376189,1.27687374609175,0.211289424000257,6.04324495716452,1.51045061160347e-09,1.98926187053884e-08,1.21421907419229,0.215219734447597,1.51045061160347e-09,1.98926187053884e-08
"Tnfrsf21",1484.24962943236,1.24987705958868,0.136425163486954,9.16163138560727,5.11185888788077e-20,1.91519226572512e-18,1.21535395617693,0.137714388281074,5.11185888788077e-20,1.91519226572512e-18
"Dmxl2",2916.46237021622,1.25235287780339,0.156097828081527,8.02287189511252,1.03301066503899e-15,2.68989976284324e-14,1.21660156328124,0.157776463827829,1.03301066503899e-15,2.68989976284324e-14
"Tob1",223.338283368069,1.25281360482892,0.153454081785375,8.16409436785878,3.23855658709121e-16,8.7413169300176e-15,1.21680893238455,0.154966149553366,3.23855658709121e-16,8.7413169300176e-15
"Gm14548",756.765125015402,1.23968652953731,0.122256574755304,10.1400397648841,3.66950178440149e-24,1.86461202008191e-22,1.21865275374933,0.123075016909607,3.66950178440149e-24,1.86461202008191e-22
"Atrnl1",574.892339165008,1.24955477441947,0.14843227227361,8.41834969767302,3.81824620209886e-17,1.16035854921411e-15,1.21879289261302,0.150252921120103,3.81824620209886e-17,1.16035854921411e-15
"Stxbp6",64.4604530751657,1.41334071175143,0.362419470275042,3.89973725936643,9.62971312645852e-05,0.000542470958034923,1.22070857693811,0.389826081036808,9.62971312645852e-05,0.000542470958034923
"Fam117b",1397.49402262301,1.22892487375442,0.0700386494561084,17.5463816520985,6.33921956626332e-69,2.09377749410976e-66,1.22289051662142,0.0701881307314752,6.33921956626332e-69,2.09377749410976e-66
"Tnfrsf1b",5087.57034786805,1.2622531702198,0.163483328324607,7.72099016551406,1.15429460411185e-14,2.70795356564632e-13,1.22656397685379,0.165495399915016,1.15429460411185e-14,2.70795356564632e-13
"Ifitm6",267.598860358238,1.29594382683445,0.20484601804905,6.32642918411104,2.5089936350854e-10,3.70039707567061e-09,1.23595789027412,0.210462358696721,2.5089936350854e-10,3.70039707567061e-09
"Prkce",147.833402846827,1.30473464030629,0.215262824767493,6.06112384577107,1.35173697257501e-09,1.79911460687051e-08,1.23993892153939,0.219723388661912,1.35173697257501e-09,1.79911460687051e-08
"Fry",1058.48682474389,1.25535488377137,0.102440961536488,12.2544230837216,1.59077387479325e-34,1.52410709179619e-32,1.2407820337183,0.102904017656455,1.59077387479325e-34,1.52410709179619e-32
"Ltc4s",106.561653372431,1.30912850309076,0.221120719905747,5.92042438921498,3.21111901896384e-09,4.01822081824677e-08,1.2407999280567,0.225691250119396,3.21111901896384e-09,4.01822081824677e-08
"Pilrb2",227.980288569863,1.29446244164917,0.188016772311609,6.88482429378053,5.78589040947527e-12,1.03445456594479e-10,1.24477582471562,0.191473919991067,5.78589040947527e-12,1.03445456594479e-10
"Rarg",602.172964915559,1.26224116007852,0.123912574604066,10.1865461524927,2.27710870669324e-24,1.18099137924408e-22,1.24514912065527,0.124876660067151,2.27710870669324e-24,1.18099137924408e-22
"Mfsd7a",179.019485033389,1.28043147204064,0.153390434961626,8.34753139829718,6.97045036873596e-17,2.02514172634271e-15,1.24717904618504,0.154963127247763,6.97045036873596e-17,2.02514172634271e-15
"Zbtb32",36.7824994586624,1.45976325925198,0.386158907565997,3.78021387219326,0.000156693700752953,0.000844786356593776,1.2525542987971,0.412472257950224,0.000156693700752953,0.000844786356593776
"Itgal",8323.76317697314,1.28222119973727,0.136000321320143,9.42807478166866,4.17684731903276e-21,1.70760946909382e-19,1.25366910427952,0.137399993648087,4.17684731903276e-21,1.70760946909382e-19
"Trpv4",415.006586424689,1.28651828077637,0.153167817975568,8.39940333276529,4.48752960143326e-17,1.34743980927246e-15,1.25415401850367,0.154681510458694,4.48752960143326e-17,1.34743980927246e-15
"Ifi209",921.319210807048,1.50532047298002,0.415136291318805,3.62608739457087,0.000287748004231889,0.00144924767299937,1.25427111549831,0.457448918509407,0.000287748004231889,0.00144924767299937
"Chil3",255.560490067727,1.38682765988066,0.307184556919105,4.51463990830071,6.34244398308887e-06,4.59872989207097e-05,1.2559329910527,0.319778246587233,6.34244398308887e-06,4.59872989207097e-05
"Foxred2",648.354721199076,1.27585646715269,0.100272767771309,12.7238580873973,4.35799359479111e-37,4.75627631375854e-35,1.26215344381933,0.100695537546087,4.35799359479111e-37,4.75627631375854e-35
"Serpinb1a",16.9863539388162,1.73628505588377,0.581596958837047,2.98537505999966,0.00283230814109453,0.0106209439733724,1.26609259285148,0.687213959924619,0.00283230814109453,0.0106209439733724
"Rasgrp4",761.226054592811,1.28907396550809,0.128962339893326,9.99573958238018,1.59095151352077e-23,7.76966243042772e-22,1.2663968383799,0.130056345193753,1.59095151352077e-23,7.76966243042772e-22
"Siglece",198.819523074608,1.30410234379888,0.15128473471717,8.62018462230791,6.6846246983017e-18,2.12401834400974e-16,1.27197072546776,0.152786137939457,6.6846246983017e-18,2.12401834400974e-16
"Gda",4148.82094138229,1.31177714562471,0.16651847913776,7.87766710588007,3.33549940793189e-15,8.28987189484222e-14,1.27337255196978,0.168359974444968,3.33549940793189e-15,8.28987189484222e-14
"Cd164",2508.7672164505,1.31723646174367,0.171817390109944,7.66649092330402,1.76765667416544e-14,4.08579353912532e-13,1.27534080776314,0.17598798712823,1.76765667416544e-14,4.08579353912532e-13
"Klhl33",46.936814132771,1.46678456342923,0.37000946224089,3.96418122538254,7.36482887177584e-05,0.000426561915872905,1.27563098225271,0.395857735189657,7.36482887177584e-05,0.000426561915872905
"Cyp27a1",217.930102807598,1.32199263965957,0.17939605127386,7.36912897620841,1.71746443486603e-13,3.61070286800729e-12,1.2771664924703,0.18265746183299,1.71746443486603e-13,3.61070286800729e-12
"S100a8",250.130255677323,1.38795390817354,0.28343416302742,4.8969181885081,9.73513441613429e-07,8.25021418345047e-06,1.27817138823385,0.293106160200829,9.73513441613429e-07,8.25021418345047e-06
"Ltf",224.11178820008,1.44813350993703,0.349713786142276,4.14091055977954,3.45929837779111e-05,0.000216438952839762,1.28331667803787,0.368344271652631,3.45929837779111e-05,0.000216438952839762
"Nedd9",731.816974557374,1.30335131749287,0.101425296653698,12.8503574600621,8.56137157539012e-38,1.00424088451141e-35,1.28955991422137,0.101833743524713,8.56137157539012e-38,1.00424088451141e-35
"Abhd15",424.147222557931,1.3540518018347,0.214171511139558,6.322277853997,2.577353962999e-10,3.79230593078552e-09,1.29119447832517,0.219397676846913,2.577353962999e-10,3.79230593078552e-09
"Gbp2b",141.103772820919,1.3877796036488,0.26505715220966,5.23577497184856,1.64294025610918e-07,1.59849171739739e-06,1.29572094491672,0.272645403084562,1.64294025610918e-07,1.59849171739739e-06
"Gm21188",133.787544316471,1.40265366634265,0.274440078137793,5.11096511799705,3.2051716643835e-07,2.97545189050867e-06,1.297610860247,0.283825887991703,3.2051716643835e-07,2.97545189050867e-06
"Sulf2",4231.46221246339,1.32561733487151,0.136767920378575,9.69245807936676,3.24620161552136e-22,1.42958163075118e-20,1.30062991583491,0.137916659362285,3.24620161552136e-22,1.42958163075118e-20
"Ceacam19",59.1334757336514,1.41279980263343,0.278964207237639,5.06444829113835,4.09584789915106e-07,3.75507574742476e-06,1.30714986388054,0.289082642238349,4.09584789915106e-07,3.75507574742476e-06
"Col4a1",322.375827160517,1.36893859491627,0.20755526821898,6.59553769298682,4.23717363970744e-11,6.87090004547392e-10,1.31006760811129,0.211940202232188,4.23717363970744e-11,6.87090004547392e-10
"Nrg2",5.23041336870838,2.73184031593328,1.00050831248566,2.73045239289048,0.00632474673142699,0.0211234423166951,1.31312251397005,2.14506150995549,0.00632474673142699,0.0211234423166951
"Abi3",566.41995905802,1.3505710927679,0.161293938450146,8.37335305805893,5.60015027715342e-17,1.64607695851411e-15,1.31576411580469,0.162969734751351,5.60015027715342e-17,1.64607695851411e-15
"Ccdc180",21.4219428652189,1.50930314313559,0.380596042495784,3.96563015536954,7.32022939278113e-05,0.00042456653931976,1.31738656220061,0.400901759292668,7.32022939278113e-05,0.00042456653931976
"Trim30c",13.9711350700086,1.74723928849766,0.568532214812689,3.07324588295021,0.00211743941058732,0.00822785821742458,1.31915241476317,0.649522195677156,0.00211743941058732,0.00822785821742458
"Megf9",1169.89171213138,1.33861005014031,0.112487329971521,11.9000962195405,1.18210779586073e-32,1.03752691929007e-30,1.32172691323066,0.113094930019605,1.18210779586073e-32,1.03752691929007e-30
"Zfp608",698.405038734074,1.35482862542846,0.121001391312697,11.1968020427737,4.22718711736469e-29,3.04916238563472e-27,1.33535261352041,0.121908797409292,4.22718711736469e-29,3.04916238563472e-27
"Sidt2",2295.26265269795,1.34674038319916,0.0859048713077035,15.6771130984558,2.16890209742625e-55,4.61387969911812e-53,1.33819294418511,0.0862772307460574,2.16890209742625e-55,4.61387969911812e-53
"Slc2a6",1567.6157732411,1.35871421551489,0.117877095388788,11.5265328776002,9.69708014144442e-31,7.70304131995373e-29,1.33967861652799,0.118544068905019,9.69708014144442e-31,7.70304131995373e-29
"Gapt",547.816855051543,1.36219458085818,0.119966245385872,11.3548154856116,7.01879150522895e-30,5.33896073831082e-28,1.34316346498363,0.120734470111685,7.01879150522895e-30,5.33896073831082e-28
"Eml6",100.959608939406,1.40572384038824,0.211932576575022,6.63288232090465,3.29194261850155e-11,5.39388665859177e-10,1.34506995571872,0.215482840385057,3.29194261850155e-11,5.39388665859177e-10
"Strip2",35.2721162826884,1.52342432177077,0.364420607222331,4.18040113972299,2.90995302781355e-05,0.000184458689151959,1.34809767926212,0.384250547185412,2.90995302781355e-05,0.000184458689151959
"Nod1",328.84853048074,1.37885699188361,0.151983228348152,9.07242862827618,1.16393219872136e-19,4.30929587792089e-18,1.34860901216978,0.153289046879311,1.16393219872136e-19,4.30929587792089e-18
"H2.DMb2",51.1668335848936,1.46314920430895,0.28973519597326,5.04995328370113,4.41918123853293e-07,4.0163029489375e-06,1.35340629089427,0.298796727119206,4.41918123853293e-07,4.0163029489375e-06
"Gprc5b",101.824369065905,2.33775293060262,0.843554293873402,2.77131294047264,0.00558307407935181,0.0189694539171479,1.35995319462945,1.38517158991514,0.00558307407935181,0.0189694539171479
"Adgrl1",42.9765688026035,1.53093145644462,0.360163474482188,4.25065717351173,2.1314420211463e-05,0.000139259389939652,1.36244177507572,0.378553371956393,2.1314420211463e-05,0.000139259389939652
"Ddit4",37.9689640986538,1.51909743231118,0.341083192539721,4.45374461579272,8.43854664914705e-06,5.96115991341633e-05,1.36658781067223,0.355967906569555,8.43854664914705e-06,5.96115991341633e-05
"Hrh1",31.639472682365,1.51610051017902,0.336769891689275,4.50188852267671,6.73523077323646e-06,4.85547854307242e-05,1.36886169347225,0.35016626609656,6.73523077323646e-06,4.85547854307242e-05
"Flt3",15.5737348208392,1.79284294335058,0.562575802542344,3.18684688400837,0.00143832896620697,0.0059016245609416,1.37929644697372,0.642116641401862,0.00143832896620697,0.0059016245609416
"Ptgs1",5245.40316966777,1.40165369668145,0.117998609047749,11.8785611796005,1.52977827664209e-32,1.32415497587137e-30,1.3835266658987,0.118651294391106,1.52977827664209e-32,1.32415497587137e-30
"Ccl22",60.4531789239774,1.61594471675434,0.40809022794979,3.95977312388171,7.50210007350444e-05,0.000433512237672902,1.38609960419383,0.455919006992442,7.50210007350444e-05,0.000433512237672902
"Zfyve9",215.029709077065,1.46555309168721,0.244421553075978,5.99600597101046,2.02229588120422e-09,2.61668408298909e-08,1.38791532799245,0.25068598058596,2.02229588120422e-09,2.61668408298909e-08
"Dpep2",5816.58970978748,1.39961948154847,0.0644160321972856,21.7278126858525,1.12012023144731e-104,1.08143300191501e-101,1.39605591040466,0.0644949158665516,1.12012023144731e-104,1.08143300191501e-101
"Ctse",1480.80728180926,1.43917350979733,0.168350808679911,8.54865813287339,1.24527764232653e-17,3.90736992221007e-16,1.40353586068907,0.170139715382853,1.24527764232653e-17,3.90736992221007e-16
"Ighm",298.172927349897,1.4728209826473,0.239954755748483,6.13791119935581,8.36135761868182e-10,1.15195828180105e-08,1.40383088970248,0.245144985364364,8.36135761868182e-10,1.15195828180105e-08
"Add3",3091.05269211882,1.41982452206151,0.065056901172085,21.8243490925869,1.36263711431764e-105,1.42520486848339e-102,1.416702542775,0.0651691637805861,1.36263711431764e-105,1.42520486848339e-102
"Csf2rb",9963.84624692794,1.4291595179825,0.0846471881577802,16.8837211144992,5.92871542333674e-64,1.65358460618443e-61,1.42011775546599,0.084973404517861,5.92871542333674e-64,1.65358460618443e-61
"Nfam1",12492.8071899541,1.43267806943211,0.103378027247182,13.8586323185148,1.12803129845954e-43,1.59077762100738e-41,1.42238587371238,0.103944428325881,1.12803129845954e-43,1.59077762100738e-41
"D930048N14Rik",97.4841598728639,1.50121285311718,0.248142708632883,6.04979635060792,1.45029048188399e-09,1.92010504621582e-08,1.42282844935719,0.254979351468,1.45029048188399e-09,1.92010504621582e-08
"Tmem154",1488.67902515383,1.45225646805962,0.119973901272884,12.1047698928822,9.96484200420275e-34,9.06295159382238e-32,1.43434765916677,0.1206284293442,9.96484200420275e-34,9.06295159382238e-32
"Scimp",22.9051584321395,1.73445927838896,0.481750373464014,3.60032783351547,0.000317816213057963,0.00158290130559147,1.43860148819424,0.530907541515948,0.000317816213057963,0.00158290130559147
"Ms4a6c",2692.24713830128,1.48254014207941,0.170352440876303,8.70278191761229,3.2384587502179e-18,1.07245107583074e-16,1.44968677799684,0.171945120057901,3.2384587502179e-18,1.07245107583074e-16
"Tmem51",467.698315979571,1.47498130791924,0.140338828975328,10.5101440470089,7.7574968859112e-26,4.59265770825809e-24,1.45038172249236,0.141385274750463,7.7574968859112e-26,4.59265770825809e-24
"Napsa",2013.33160592281,1.47248888143212,0.132729771761592,11.0938854327045,1.34323888315576e-28,9.26318199037802e-27,1.45057585356543,0.133592316908431,1.34323888315576e-28,9.26318199037802e-27
"Cgnl1",3543.64809896567,1.52928610089203,0.248651465739172,6.15032007290159,7.73267364894081e-10,1.06886329259753e-08,1.45272108282164,0.25406070954565,7.73267364894081e-10,1.06886329259753e-08
"Il1rl2",149.628365460724,1.56729307679737,0.295302958865228,5.30740729053331,1.11195529298293e-07,1.1120438949983e-06,1.45954848793331,0.304288579272073,1.11195529298293e-07,1.1120438949983e-06
"Mxd4",875.736041785001,1.46986850708377,0.0789166918266011,18.6255717651397,1.99351908959712e-77,8.9359493191191e-75,1.46175475124438,0.0790798778622499,1.99351908959712e-77,8.9359493191191e-75
"Rnf122",14.9512677211872,1.80629759246442,0.525207999695506,3.43920426480868,0.000583426840171554,0.00270705740147622,1.47038643132554,0.576726119502999,0.000583426840171554,0.00270705740147622
"Rnf144b",658.305146831384,1.51921811520301,0.189722938895745,8.00756157397412,1.17005167019766e-15,3.02167047585409e-14,1.4750396181663,0.192204022894904,1.17005167019766e-15,3.02167047585409e-14
"P2ry12",487.823168895828,1.50364446758322,0.142808494584878,10.5290968296675,6.34402329438227e-26,3.79161125560913e-24,1.47804691323787,0.143887720216186,6.34402329438227e-26,3.79161125560913e-24
"Il18rap",525.913060698634,1.50430113801235,0.138113163395586,10.8918013390491,1.26120650796366e-27,8.11764250330866e-26,1.48091590865854,0.139410426183415,1.26120650796366e-27,8.11764250330866e-26
"Dlx2",66.9992839334424,1.57201973644263,0.266320445450577,5.90273771051634,3.57518437098567e-09,4.43400583401593e-08,1.48580061591396,0.272739557554572,3.57518437098567e-09,4.43400583401593e-08
"Vdr",141.763804338436,1.62079077326982,0.325739882666431,4.97572099554528,6.50052223879538e-07,5.68161940244574e-06,1.49180619343246,0.337826227057402,6.50052223879538e-07,5.68161940244574e-06
"Arhgap26",654.877757344356,1.50933286113754,0.109874203130059,13.7369174759878,6.10189246293702e-43,8.32444046764375e-41,1.49479888640384,0.110407895950704,6.10189246293702e-43,8.32444046764375e-41
"Dennd3",30.3452077151998,1.66646736427372,0.371367871259451,4.48737624669062,7.21056703453072e-06,5.16256855963463e-05,1.50062732076752,0.387858840987722,7.21056703453072e-06,5.16256855963463e-05
"Vsir",6868.68756984233,1.52291449277607,0.078799435001663,19.3264646217822,3.21722438550611e-83,1.83542651193124e-80,1.51542365119647,0.0789660579373253,3.21722438550611e-83,1.83542651193124e-80
"Ahrr",1274.71463620329,1.52628170993687,0.0883652895845834,17.2724122459409,7.59023560377961e-67,2.32353773324483e-64,1.5168906509812,0.0885748571434006,7.59023560377961e-67,2.32353773324483e-64
"Klf9",367.073056356725,1.56229542773005,0.162924080909926,9.58910075787862,8.88560431336127e-22,3.80625323334462e-20,1.53063091477282,0.164371823407545,8.88560431336127e-22,3.80625323334462e-20
"Dpep3",65.8927482205154,1.67300691615891,0.344201605797758,4.86054361158885,1.17063850498311e-06,9.77557144114636e-06,1.53218257119163,0.357744770121911,1.17063850498311e-06,9.77557144114636e-06
"Nt5e",613.323137060366,1.84716565370865,0.512896144637614,3.6014418767249,0.000316457178445896,0.00157801114289807,1.532907073667,0.56459396115509,0.000316457178445896,0.00157801114289807
"Spns3",25.2512766491062,1.72038066419357,0.395660768081778,4.34812041773621,1.37309212270077e-05,9.27040302959516e-05,1.53596057125338,0.414218353382598,1.37309212270077e-05,9.27040302959516e-05
"Ly6m",17.2960184939433,2.02679315068024,0.614925345795342,3.29599871681788,0.00098072463177108,0.00425027895192923,1.54046290560809,0.740221152743156,0.00098072463177108,0.00425027895192923
"Med12l",32.7627454890251,1.75929298188954,0.423037547775627,4.15871591337478,3.20041631585581e-05,0.000201345489625595,1.5425025007275,0.454499023070177,3.20041631585581e-05,0.000201345489625595
"Rnase6",782.180118366824,1.55422108448992,0.0884786905835125,17.5660497939098,4.48323275203524e-69,1.52078525056201e-66,1.54344431529324,0.0887006014421881,4.48323275203524e-69,1.52078525056201e-66
"Col4a2",537.91264646334,1.59008840068791,0.191271977541127,8.3132323988547,9.31298839810127e-17,2.66866021425957e-15,1.54717819377377,0.193936643688558,9.31298839810127e-17,2.66866021425957e-15
"Cd34",2559.08653024463,1.67156441611738,0.316445718409636,5.28231010524705,1.27565031818358e-07,1.26664905990873e-06,1.55121299072139,0.327887397487089,1.27565031818358e-07,1.26664905990873e-06
"Ctsh",3838.68890075014,1.57956286301203,0.167124885554028,9.4513923391821,3.34353160474983e-21,1.38041661747418e-19,1.55162376075193,0.1689933750348,3.34353160474983e-21,1.38041661747418e-19
"Fam187b",28.5774750898885,1.71294800547271,0.37021757358371,4.62686843547526,3.71236169839323e-06,2.81533846988117e-05,1.55207260666555,0.386655844644386,3.71236169839323e-06,2.81533846988117e-05
"Sirpb1a",278.014598152071,1.58381233503119,0.159413174092389,9.93526629181399,2.92393652799894e-23,1.4006995176685e-21,1.5540291138382,0.160642419415714,2.92393652799894e-23,1.4006995176685e-21
"Fgl2",178.049447656874,1.66542250909535,0.30319985668489,5.49282089808569,3.95563899008874e-08,4.25426092241677e-07,1.55713716109924,0.312531615303654,3.95563899008874e-08,4.25426092241677e-07
"Ypel2",109.503266419401,1.62418274813147,0.219789692793214,7.38971299104347,1.47146083997146e-13,3.10914225631006e-12,1.56766124777639,0.22336550614276,1.47146083997146e-13,3.10914225631006e-12
"Tmem246",16.4020398058526,1.90507911027342,0.536071567503801,3.55377756582831,0.000379740242843937,0.00184804954941227,1.57393680360291,0.582875888279456,0.000379740242843937,0.00184804954941227
"Clec4a1",660.330631644155,1.6075050566773,0.159647620202805,10.0690824870126,7.56807780917387e-24,3.78434042163112e-22,1.57737087226638,0.161877635280858,7.56807780917387e-24,3.78434042163112e-22
"Col20a1",28.0220425475078,1.71971358662671,0.349180208901164,4.92500302934833,8.43590473339492e-07,7.25198906224929e-06,1.58098478532918,0.36120439261243,8.43590473339492e-07,7.25198906224929e-06
"Cfb",82.2416324773015,1.80261244937218,0.437438449691284,4.12083677290907,3.77498815419273e-05,0.000234206012472926,1.58111265013213,0.467723559020414,3.77498815419273e-05,0.000234206012472926
"Flt1",48.9633968796399,1.91333359443334,0.531749576773743,3.59818545797819,0.000320445091452022,0.00159220361948311,1.58125449684477,0.590151159336997,0.000320445091452022,0.00159220361948311
"Slpi",351.327345938664,1.61995137200259,0.175688604759577,9.22058305499908,2.95489040731222e-20,1.12044802121377e-18,1.582772213593,0.177630201011913,2.95489040731222e-20,1.12044802121377e-18
"Grk5",812.103714179468,1.60848112400335,0.143832898091644,11.182984875814,4.9399994770171e-29,3.52283712704782e-27,1.58441557784489,0.144914677040868,4.9399994770171e-29,3.52283712704782e-27
"Abcd2",512.600351410396,1.59815173900786,0.106559422667478,14.9977514798945,7.59489233149897e-51,1.40181608312711e-48,1.5851538912754,0.10693437485003,7.59489233149897e-51,1.40181608312711e-48
"Hsh2d",15.1737840712077,1.86257017383441,0.486205082656979,3.83083237973566,0.000127710487866422,0.000701178623452082,1.59293185746856,0.519990386823565,0.000127710487866422,0.000701178623452082
"Dgkg",582.936080937983,1.61485780036804,0.13864998242981,11.6470104941092,2.37650202845871e-31,1.94950829798597e-29,1.59328484845506,0.13948936456041,2.37650202845871e-31,1.94950829798597e-29
"Gm15448",121.00365158882,1.65112168651046,0.221339441449447,7.45968127369458,8.67320278530564e-14,1.87362079446422e-12,1.59454905498982,0.224747629109817,8.67320278530564e-14,1.87362079446422e-12
"Gm8369",21.7021725797842,1.86142979034354,0.480239535534445,3.87604445825561,0.000106168293894983,0.000591967239749416,1.59693795780284,0.515966173925614,0.000106168293894983,0.000591967239749416
"Nfix",437.292888612692,1.6285600320062,0.151487761639077,10.7504396024168,5.89798465496404e-27,3.66463393091355e-25,1.60221022937799,0.152543580877765,5.89798465496404e-27,3.66463393091355e-25
"St8sia4",2679.72315436035,1.61512024744969,0.0981321853188653,16.4586189760435,7.2741182851825e-61,1.82594917194651e-58,1.60397309603427,0.0985862554720098,7.2741182851825e-61,1.82594917194651e-58
"H2.Oa",25.0670133717299,1.87716644054139,0.487012506550508,3.85445222718673,0.000115989028321731,0.000641877554879211,1.60637272303429,0.524442591085621,0.000115989028321731,0.000641877554879211
"Csf3r",298.942112601039,1.64383658517608,0.159916948811221,10.2793143403242,8.7346767606145e-25,4.80828631677512e-23,1.61452637565735,0.161511550554933,8.7346767606145e-25,4.80828631677512e-23
"Pilrb1",238.857397524669,1.66153879942289,0.201952546611797,8.22737235701602,1.91364875207248e-16,5.31479641333089e-15,1.61470903451179,0.205186647646168,1.91364875207248e-16,5.31479641333089e-15
"H2.Q6",34.7020090060325,1.85481882866876,0.455617056065714,4.07100393625571,4.68109583716164e-05,0.00028496285311251,1.6165743477164,0.489090720711088,4.68109583716164e-05,0.00028496285311251
"Btg2",523.255831414599,1.64786098109813,0.161523143947892,10.202011555878,1.94207833859253e-24,1.01562605115312e-22,1.61807964300425,0.162821764668102,1.94207833859253e-24,1.01562605115312e-22
"Glipr2",401.570143654744,1.65443183857179,0.161199673101665,10.2632456179262,1.03179322274569e-24,5.6060765102516e-23,1.6193393991237,0.162372489850886,1.03179322274569e-24,5.6060765102516e-23
"Cd86",479.071709995665,1.63960059105999,0.128983425167168,12.7117153923847,5.09053684712806e-37,5.50787310071589e-35,1.62064335622926,0.129685587320383,5.09053684712806e-37,5.50787310071589e-35
"Card11",431.906654772282,1.64202727021635,0.127564842673967,12.8720988933689,6.46218992272326e-38,7.72447102096187e-36,1.6234467864153,0.128484510699601,6.46218992272326e-38,7.72447102096187e-36
"Chst15",8.77998629473261,2.10519234316727,0.658856233488697,3.19522262394044,0.00139723017167724,0.00575915792601674,1.62528158544598,0.741928516522454,0.00139723017167724,0.00575915792601674
"Chil1",35.4629228221909,1.8865888159508,0.472571916894697,3.9921729339054,6.54705981077528e-05,0.00038506161052034,1.62917799165643,0.513475982639529,6.54705981077528e-05,0.00038506161052034
"Gramd4",824.233671024,1.66946783707018,0.159237000151155,10.4841703591844,1.0213812357412e-25,5.99035321952702e-24,1.64080720647056,0.160537094977271,1.0213812357412e-25,5.99035321952702e-24
"Fzd4",46.2258958179824,1.76306885724911,0.32615236629855,5.40566017428569,6.45701175969754e-08,6.6811174440201e-07,1.64346415107367,0.33665756432269,6.45701175969754e-08,6.6811174440201e-07
"Il16",706.441747842547,1.65634459320533,0.103363755841395,16.0244234521324,8.62874770119964e-58,2.00554467403253e-55,1.64559696288445,0.103768244442909,8.62874770119964e-58,2.00554467403253e-55
"X2610528A11Rik",40.7666494081649,1.80601432875067,0.358797768620266,5.03351605472795,4.81564465233661e-07,4.33580746280321e-06,1.66363265594288,0.371318067043632,4.81564465233661e-07,4.33580746280321e-06
