"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccl24",1.7309066619244e-28,-0.823500837522035,0.529,0.742,2.7751626510634e-24
"Cd209f",3.48488109922852e-56,-0.826703685547326,0.005,0.292,5.58730986639309e-52
"Fcna",1.62666818166903e-36,-0.85301527799028,0.798,0.881,2.60803709566996e-32
"Cxcl13",1.55352005672746e-36,-1.00927044960378,0.107,0.381,2.49075870695114e-32
"Selenop",5.89789375049054e-70,-1.02198435040659,0.769,0.899,9.45609305016148e-66
"Pdgfc",1.91104282652542e-67,-1.17094371902733,0.239,0.662,3.06397496376821e-63
"Folr2",3.64714678076969e-72,-1.18692969913811,0.558,0.829,5.84747043360804e-68
"Vsig4",5.31506483112274e-102,-1.22215853277459,0.82,0.931,8.5216434437391e-98
"Psd3",5.0189111112801e-63,-1.25387213407478,0.316,0.694,8.04682018471539e-59
"Cd163",4.03730880809117e-136,-2.08646315732022,0.033,0.63,6.47301721201257e-132
"Mafb",3.44565559868881e-226,-2.96940227324347,0.038,0.886,5.52441962137776e-222
