"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccdc25",0.0933691577681277,-0.0170978143449663,0.418,0.519,1
"Slc43a2",0.0934744419948324,0.140950241465966,0.895,0.892,1
"Gm4631",0.0935374726723905,-0.0319354786664095,0.052,0.103,1
"Rnf126",0.0935451313181186,-0.0386535494623132,0.222,0.314,1
"Iars",0.0935923410571623,-0.0360604113930617,0.418,0.53,1
"Bckdhb",0.0936056887918995,0.0631938953984273,0.523,0.432,1
"Zfp36l1",0.0936136730761573,-0.205377665872314,0.451,0.524,1
"Tor3a",0.0937272324316019,-0.0435707311309742,0.353,0.454,1
"Nmral1",0.0937343452968896,-0.0355835713521451,0.131,0.205,1
"Mrm2",0.0938590491467806,-0.0353750457945575,0.078,0.135,1
"Usb1",0.0939030893183004,-0.046875694124381,0.248,0.335,1
"Zfp53",0.0939511246867689,-0.0799373491912306,0.438,0.551,1
"Rmnd5a",0.0940373747257978,-0.0516654319231886,0.627,0.751,1
"Rnps1",0.0941284564958407,-0.0414257260511893,0.588,0.67,1
"Rbbp8",0.094164585835995,0.0531827487366745,0.641,0.584,1
"Ppid",0.0942845807096136,0.0896868155687297,0.438,0.351,1
"Cd80",0.0944016838723942,-0.0990280069834635,0.575,0.659,1
"Coq9",0.0944481419384578,-0.0557541780070453,0.248,0.335,1
"Prkar2a",0.0945641418435989,0.110281854519799,0.83,0.757,1
"Tut1",0.0947230927241225,-0.0383735887612102,0.15,0.216,1
"Akt2",0.0947985137411608,-0.078875486901292,0.797,0.881,1
"Ipo4",0.0948006062937985,-0.0461255691692379,0.163,0.232,1
"Cpsf3",0.0948066738442096,-0.064696076122952,0.562,0.692,1
"Apba1",0.0948374331552382,0.188109330953029,0.928,0.941,1
