NAME	TITLE	SCORE	
Stk24	na	0.9127737	
Cdc42ep4	na	0.9125434	
Zfp473	na	0.9123748	
Zfp703	na	0.9121088	
Rab11fip1	na	0.9104693	
Vamp2	na	0.91029024	
Vps9d1	na	0.91009176	
Amigo3	na	0.90909094	
Klhl3	na	0.9090871	
Il1b	na	0.90904045	
Gm5431	na	0.90898854	
Ncf4	na	0.9080189	
Nrip1	na	0.9065016	
Wdr45	na	0.9059123	
St6gal1	na	0.9056334	
Dbp	na	0.9053973	
Tusc1	na	0.9048362	
Acss2	na	0.9048306	
Gm20479	na	0.9046129	
P2rx5	na	0.90319586	
Tpcn1	na	0.9028826	
Marveld2	na	0.9019814	
Kank3	na	0.90195143	
Atp8b2	na	0.90117395	
Sec16b	na	0.90071213	
Samd9l	na	0.90036404	
Zfp385a	na	0.899405	
Fgl2	na	0.898349	
Tle3	na	0.8977308	
Slc44a1	na	0.8960434	
Camp	na	0.89589185	
Pilra	na	0.8947326	
Pitpna	na	0.894085	
Khk	na	0.89273286	
Nlrp10	na	0.89273113	
Kif23	na	0.8918456	
Arhgef10l	na	0.89167565	
Star	na	0.8914897	
Doc2g	na	0.89063066	
Leng8	na	0.8898261	
Cmtm6	na	0.8896104	
Gm12666	na	0.88952416	
Trim5	na	0.88950074	
Tle1	na	0.88875926	
Arl10	na	0.8877964	
Rel	na	0.8868309	
Usp3	na	0.88505745	
Neurl3	na	0.88485694	
Fpr2	na	0.8838811	
Slc52a3	na	0.8833193	
Ccl22	na	0.882579	
Tnks1bp1	na	0.8814741	
Jam2	na	0.88071615	
Phykpl	na	0.8805536	
Itprip	na	0.8793543	
Psap	na	0.8785423	
Zfp831	na	0.8785026	
X6430550D23Rik	na	0.8783101	
Myorg	na	0.8777198	
Nabp1	na	0.8763239	
Pan2	na	0.8757727	
Mall	na	0.875	
Bcl3	na	0.8744473	
Lekr1	na	0.87383837	
Fam214a	na	0.8733877	
Syt3	na	0.8733173	
Laptm5	na	0.87327784	
Zrsr1	na	0.87324715	
Klrb1b	na	0.87153023	
Guca1b	na	0.8712748	
Borcs5	na	0.87092733	
Rp2	na	0.8708325	
Cst3	na	0.8700368	
Pid1	na	0.86880195	
Npff	na	0.8674327	
Tceanc	na	0.86653113	
Tmem191c	na	0.86535597	
Casp2	na	0.86510557	
Plekhf2	na	0.8627474	
Fbxo44	na	0.8617494	
Zfp953	na	0.86139894	
Zfp597	na	0.861122	
Stk40	na	0.86090046	
Serp1	na	0.86080295	
Zfp706	na	0.8607974	
Cxcl9	na	0.8605657	
Tob2	na	0.86019474	
Rasa2	na	0.8592437	
Adgb	na	0.85898054	
Ptprc	na	0.8586381	
Klrk1	na	0.85845083	
Sirt7	na	0.8582302	
Dhrs11	na	0.8578199	
Scarb2	na	0.857734	
Trim36	na	0.8576956	
Gabrr2	na	0.8571591	
Grin1	na	0.8571591	
Me3	na	0.8571591	
Gm28042	na	0.8571591	
Scml4	na	0.8571591	
Pald1	na	0.8555818	
Rasgrf2	na	0.8553055	
Gpr132	na	0.8551237	
Olfr1388	na	0.8549968	
Nrbp2	na	0.8548745	
Accs	na	0.85481685	
Prr5	na	0.85478365	
Lilra5	na	0.8547392	
Larp1b	na	0.85428053	
Kif26b	na	0.8538733	
Pacs1	na	0.8534146	
Wnk4	na	0.853094	
Olfr1393	na	0.853094	
Dpy19l1	na	0.85303557	
Inpp5j	na	0.8529627	
Tiam2	na	0.8524386	
F5	na	0.85193557	
Naga	na	0.85160613	
Vasp	na	0.85126543	
Rwdd2a	na	0.85020244	
Ivns1abp	na	0.8494546	
X9430069I07Rik	na	0.8493649	
Pqlc3	na	0.84919655	
Camkk1	na	0.8487463	
Adgre4	na	0.84871876	
X1700067K01Rik	na	0.84812295	
H2.Eb2	na	0.84736896	
Ganc	na	0.84694755	
Tlr12	na	0.84615123	
S100a8	na	0.84388024	
Atp2a3	na	0.843862	
Neurl1b	na	0.84368646	
Hdhd5	na	0.84334457	
Tmem205	na	0.84325397	
Flt1	na	0.8431343	
Timd4	na	0.8430555	
Wnk2	na	0.8428746	
Khnyn	na	0.84254324	
St3gal1	na	0.8424825	
Mycbp2	na	0.84246784	
Ank2	na	0.84230727	
Slc36a3	na	0.84190226	
Rcbtb2	na	0.8410591	
Eif4e3	na	0.840167	
Sesn2	na	0.83994955	
Vps37b	na	0.8388605	
Cadm4	na	0.83863384	
Rab32	na	0.83768183	
Ppp1r16b	na	0.83614457	
Arhgef11	na	0.83500266	
Cd47	na	0.8335167	
Ago4	na	0.83320415	
Gm8251	na	0.83304554	
Bicra	na	0.83260804	
Itga4	na	0.8320723	
Ncf2	na	0.83125615	
Zfp459	na	0.83085006	
Ppp1r32	na	0.8304219	
Vnn3	na	0.8300026	
Arhgap9	na	0.82867515	
Itm2a	na	0.82821774	
Pros1	na	0.8279061	
Rras	na	0.8268893	
Tsc22d1	na	0.8268424	
Rhpn2	na	0.8259439	
Lrrk1	na	0.82590455	
Soat2	na	0.8258319	
Ptbp2	na	0.82581407	
Amd2	na	0.8254535	
Cutc	na	0.8247357	
Gm20662	na	0.8240781	
Med22	na	0.82346684	
Phf1	na	0.8234127	
Unc119	na	0.82272565	
Adipor2	na	0.8224699	
Osbpl3	na	0.82222223	
H2.Q7	na	0.8216357	
Ceacam10	na	0.8215415	
Fgf12	na	0.82044333	
Dpp4	na	0.820413	
Zc3h12a	na	0.82035595	
Akap5	na	0.8202718	
Gpat3	na	0.8201559	
Satb1	na	0.8197379	
Matk	na	0.81956017	
Zfp182	na	0.8195317	
Fyco1	na	0.8189587	
Hcst	na	0.81888837	
St3gal5	na	0.818845	
Parp6	na	0.81879824	
Zkscan6	na	0.8186562	
Pla2g16	na	0.8182912	
Sh3kbp1	na	0.8182782	
Gprc5b	na	0.81821036	
Hpgd	na	0.8180842	
Ubp1	na	0.8172278	
Akap13	na	0.8165819	
Sytl1	na	0.8164966	
Siglech	na	0.8153376	
Cd1d1	na	0.8151749	
Tifa	na	0.8150514	
Filip1l	na	0.81439304	
Rtn1	na	0.81425256	
Vgll4	na	0.8140258	
Adora3	na	0.81311893	
Inpp4a	na	0.8129608	
Irak2	na	0.8129176	
Atp8a1	na	0.812135	
Alkbh4	na	0.81155014	
Pabpc1l	na	0.8107285	
Akna	na	0.8104635	
Dmpk	na	0.8087658	
Atp8a2	na	0.80843097	
Acot8	na	0.80805296	
Fkbp7	na	0.8071777	
Thra	na	0.8071279	
Lrrc34	na	0.8069524	
Lpin1	na	0.8065887	
Mdga1	na	0.806005	
Phc1	na	0.805169	
Higd2a	na	0.80487806	
Gdi1	na	0.80463576	
Htra4	na	0.80460423	
Pirb	na	0.803843	
Camkmt	na	0.80372775	
Tyrobp	na	0.8034599	
Iffo1	na	0.8024994	
Sp110	na	0.80239385	
Siah2	na	0.80234504	
Pnpla7	na	0.80224365	
Atf7ip	na	0.801285	
Mgat4a	na	0.80106443	
sep-01	na	0.80098695	
E4f1	na	0.80093604	
Jarid2	na	0.8008068	
X9130008F23Rik	na	0.8005947	
Sipa1l2	na	0.80016714	
Cebpb	na	0.7983078	
Glud1	na	0.7981912	
Gstp1	na	0.79762816	
Gpc1	na	0.79737383	
Zfp455	na	0.79737335	
Zbtb46	na	0.79674107	
Ctdsp2	na	0.79669464	
Arl4d	na	0.79616576	
Clk4	na	0.79597265	
Herc4	na	0.7953628	
Ttc39b	na	0.79532814	
Ccr6	na	0.79506546	
Usp2	na	0.7944664	
Zfp36l2	na	0.7942656	
Ggt5	na	0.7938154	
Shpk	na	0.79310346	
Gpr141b	na	0.79303294	
Prg2	na	0.7915224	
Mctp2	na	0.7911924	
Arsg	na	0.79108775	
Samhd1	na	0.7910487	
Tnfaip8l3	na	0.7908034	
Ints6l	na	0.79064757	
Atp13a2	na	0.79023165	
Rpia	na	0.78975594	
Atxn7	na	0.78897935	
Gpsm2	na	0.78837526	
Calhm6	na	0.7882537	
Myo1g	na	0.78619105	
Naa60	na	0.786183	
Pold4	na	0.78600115	
Wnt10b	na	0.7855459	
Cyb561	na	0.7855085	
Mbnl1	na	0.78523606	
Ugt1a9	na	0.78500533	
Rassf5	na	0.78457445	
Crebl2	na	0.78449905	
Znrf2	na	0.78434646	
Fam174a	na	0.7841362	
Tm7sf2	na	0.78313255	
Ifitm2	na	0.7827156	
Dennd4a	na	0.7826234	
Serinc3	na	0.78162783	
Trafd1	na	0.7815504	
Hcfc1r1	na	0.7812028	
Vps13c	na	0.7810278	
Vamp5	na	0.7804144	
Sh3tc1	na	0.78006256	
Nwd1	na	0.77992374	
Sp140	na	0.7798267	
Ccng2	na	0.77886647	
Atad2b	na	0.7784042	
Insr	na	0.77817017	
Haghl	na	0.7778942	
Adam3	na	0.7778054	
Idnk	na	0.7776761	
Gm49396	na	0.776699	
Zfp160	na	0.7765876	
Il12b	na	0.7763771	
Ntn4	na	0.7763771	
Apom	na	0.7763771	
Mgll	na	0.7763771	
Psd	na	0.7763771	
Hist3h2ba	na	0.7763771	
Atxn7l2	na	0.7762238	
Kmt5c	na	0.7757429	
Acer3	na	0.7751214	
Smad7	na	0.774156	
Apoc2	na	0.77405226	
Gm49361	na	0.7727274	
Mypop	na	0.77272725	
Cbl	na	0.77160287	
Smap2	na	0.7714133	
Plekhg5	na	0.7710652	
Plxnd1	na	0.7706903	
Tgfbr1	na	0.770068	
Lgr4	na	0.7699804	
Clec2d	na	0.769944	
Siglecg	na	0.76981986	
Slc7a2	na	0.7691588	
Shtn1	na	0.7690416	
Dlx2	na	0.76859635	
Gjb3	na	0.76847184	
Exoc6	na	0.76837665	
Mst1	na	0.76802945	
Ggh	na	0.76768523	
Grhl1	na	0.76700294	
Atxn7l1	na	0.76695985	
A530032D15Rik	na	0.7669145	
Gm49405	na	0.7668727	
Prex1	na	0.76591456	
Lbp	na	0.76523894	
Gm12184	na	0.7648689	
Rnf145	na	0.76436675	
Jak2	na	0.7639621	
Rbm43	na	0.763862	
Sgpp1	na	0.7635881	
Kmt2c	na	0.7632527	
Tcn2	na	0.7628004	
Stat3	na	0.76245284	
Nipal3	na	0.76177067	
Dock4	na	0.760371	
Stx16	na	0.760146	
Cers6	na	0.7585122	
Cxcr4	na	0.75783813	
Slc25a16	na	0.757732	
Nr1h3	na	0.75702	
Gm44502	na	0.7569943	
Pigv	na	0.7565413	
Ltf	na	0.7552588	
Arhgef1	na	0.7550278	
Gm49601	na	0.7548623	
Ube2cbp	na	0.7543409	
Bfsp1	na	0.753177	
Slc25a2	na	0.753177	
Tcp10b	na	0.7524481	
Abcd1	na	0.7523845	
Tm2d2	na	0.7521548	
Fbxo31	na	0.75167197	
Arhgap27	na	0.7513035	
Cxcr2	na	0.7508031	
Pik3ip1	na	0.7503405	
Paqr5	na	0.75005066	
AI467606	na	0.74990505	
Gbp4	na	0.7493049	
Nbdy	na	0.74864703	
Trps1	na	0.74742067	
Shld2	na	0.7470211	
Fam107b	na	0.7461829	
Dmac2	na	0.7460212	
Zbtb37	na	0.74582887	
Rnf130	na	0.7454616	
Abcg1	na	0.7454222	
Il4ra	na	0.74509674	
Dstyk	na	0.74500346	
Fuk	na	0.7449418	
Gm26920	na	0.7448657	
H1f0	na	0.7444651	
Il7	na	0.7432588	
Nop53	na	0.7424466	
B4galt1	na	0.74225456	
Tmem243	na	0.7420091	
Aldoa.1	na	0.7418931	
Fuz	na	0.7414966	
Myl2	na	0.74118197	
Fpr1	na	0.7411168	
Setd1b	na	0.74037653	
Ncf1	na	0.739758	
Ifitm1	na	0.73969364	
Pcgf5	na	0.7394636	
Prickle3	na	0.73883164	
Wdfy4	na	0.7388036	
Dnhd1	na	0.73827404	
Dhh	na	0.7381705	
Slc6a20a	na	0.7381705	
Tmem108	na	0.7381705	
Megf6	na	0.7381705	
Amh	na	0.73788583	
Zfp398	na	0.7371295	
Dkkl1	na	0.73696804	
F7	na	0.7369304	
Uprt	na	0.7362936	
S100a4	na	0.73606783	
Mllt3	na	0.73590094	
Cntd1	na	0.7353071	
Cr2	na	0.7352941	
Apol8	na	0.7352941	
Gm45692	na	0.7352941	
Aph1c	na	0.7351659	
Cyp4f37	na	0.7350457	
Cd46	na	0.73485774	
Nadsyn1	na	0.73426574	
Pacs2	na	0.73396885	
Plcg2	na	0.7339683	
P2ry1	na	0.7336152	
Vps54	na	0.73341095	
Anks3	na	0.73275864	
Brat1	na	0.7320602	
Prickle2	na	0.7318622	
Tlr6	na	0.7307323	
Il1f9	na	0.73035836	
Birc3	na	0.7297003	
Ern1	na	0.72922254	
Stom	na	0.72912043	
Lrrc32	na	0.728284	
Mboat7	na	0.7281022	
Cnnm4	na	0.72784346	
Palm	na	0.7277255	
H2.D1	na	0.72737694	
Ctsg	na	0.72692627	
Tmem238	na	0.72677594	
S100a9	na	0.72669256	
Cers5	na	0.72641844	
Il1a	na	0.72635984	
S100a6	na	0.7262839	
BC028528	na	0.7259953	
Bbc3	na	0.72581714	
Elf4	na	0.7254868	
Tnfrsf13b	na	0.72546726	
Ttpa	na	0.72468144	
Ifi203	na	0.7244165	
Foxo1	na	0.7240854	
Cfp	na	0.7234285	
March2	na	0.7233079	
Ldlr	na	0.72301185	
Clec5a	na	0.7224924	
C030006K11Rik	na	0.7222673	
Ly86	na	0.72082216	
Nr1d2	na	0.71989256	
Psme2b	na	0.7198441	
Tbc1d2b	na	0.7193938	
Wfdc17	na	0.71918136	
Omp	na	0.7191265	
Vipr1	na	0.7187657	
Egr3	na	0.718659	
Cirbp	na	0.718548	
H3f3a	na	0.71801007	
Hipk1	na	0.71795446	
Tsc22d2	na	0.71743524	
Zfp52	na	0.7171315	
Birc2	na	0.7170489	
Mier1	na	0.71690243	
Entpd4	na	0.71682465	
Tbl1xr1	na	0.7165363	
Ripk2	na	0.71588117	
Ikbkb	na	0.7157985	
Ngp	na	0.71520066	
Zcchc24	na	0.71517223	
Cd207	na	0.71414894	
Slc26a6	na	0.71341836	
Hr	na	0.71232295	
Zfp710	na	0.711984	
Gpsm3	na	0.7118632	
Cyp51	na	0.7111515	
Ppm1n	na	0.71090895	
Slc6a13	na	0.7100448	
Pkdcc	na	0.7095939	
Bloc1s3	na	0.70934254	
Acaa1b	na	0.70907235	
Pink1	na	0.7086188	
Cybb	na	0.70803696	
Asb13	na	0.7079606	
Hoxb3	na	0.7077901	
C3	na	0.70768887	
Irak1	na	0.70687485	
Crybg1	na	0.7067608	
Myof	na	0.7061794	
Chil3	na	0.7058856	
Gm49333	na	0.70515573	
Rab19	na	0.7050147	
Irf2	na	0.7050093	
Clk1	na	0.70491225	
Golm1	na	0.70446485	
Aim2	na	0.70422536	
Cbx8	na	0.7039338	
Gm20537	na	0.7037724	
Muc2	na	0.7029306	
Ifi213	na	0.7025729	
Klf10	na	0.7025702	
Mterf1b	na	0.70247936	
Adssl1	na	0.7018315	
Slc26a10	na	0.70165676	
Ifi206	na	0.7016476	
Fes	na	0.701121	
Stard9	na	0.7005806	
Pbx3	na	0.700409	
AC124502.3	na	0.6987076	
Lcn2	na	0.6986895	
Gm5617	na	0.6985767	
Slc16a4	na	0.6979363	
Cachd1	na	0.6979363	
Spon2	na	0.6979363	
Nrn1l	na	0.6979363	
Tmem246	na	0.6977468	
S100a10	na	0.6971488	
Mlxip	na	0.6962507	
Abcg4	na	0.69615245	
Adcy7	na	0.6954517	
Ap4m1	na	0.69494784	
Fnbp4	na	0.69459635	
Foxk1	na	0.6945892	
Afmid	na	0.6944444	
Fam161a	na	0.6943747	
Aacs	na	0.69430345	
Gm12216	na	0.6942912	
Eif4ebp3	na	0.69284004	
Stox2	na	0.6926357	
Smim3	na	0.6923646	
Foxn2	na	0.6921609	
Map4k2	na	0.692102	
Slc1a5	na	0.6917707	
Idi1	na	0.6911713	
Gnai2	na	0.6903463	
Mtus1	na	0.68976367	
Dgat2	na	0.68945515	
Pcyt2	na	0.68916154	
Stard5	na	0.68867385	
Mettl7a1	na	0.6885215	
Slc22a18	na	0.6883792	
Zer1	na	0.68817604	
Olfm1	na	0.68813264	
Lrp10	na	0.68779665	
Ica1l	na	0.68775487	
Cebpg	na	0.687547	
Nat8f4	na	0.6868587	
Cldn1	na	0.68662715	
B4galnt1	na	0.6865937	
Nxpe2	na	0.68614066	
Tmprss4	na	0.68614066	
Gstp2	na	0.68614066	
Proca1	na	0.68614066	
Lax1	na	0.68614066	
Jmy	na	0.6857024	
Syk	na	0.6856194	
Gm21188	na	0.68546975	
Usp49	na	0.6847426	
Dbnl	na	0.6846259	
Arid3a	na	0.68421054	
Gm4707	na	0.6835249	
Rec8	na	0.6828182	
Sgk3	na	0.68275934	
Kmt2e	na	0.6827361	
Pick1	na	0.6824839	
Babam2	na	0.68165594	
Pigq	na	0.68125814	
Eml1	na	0.68095547	
Chil1	na	0.68064636	
Cfb	na	0.6806332	
Ctsc	na	0.6799177	
Aff3	na	0.67940164	
Prtn3	na	0.6786743	
Rab11fip2	na	0.67850703	
Zfp87	na	0.678066	
Unc13d	na	0.6780276	
X4833420G17Rik	na	0.67776585	
Sc5d	na	0.67771083	
Ddx59	na	0.67745477	
Coro1a	na	0.67731273	
Adcy6	na	0.6769769	
Tspan15	na	0.6769769	
Sugct	na	0.6769769	
Pxn	na	0.6767439	
Zfr2	na	0.6765408	
Hspbap1	na	0.67625636	
Slc35c2	na	0.6757991	
Ddhd1	na	0.6756757	
Gpr108	na	0.6755169	
Lrrc73	na	0.6754453	
Stat5a	na	0.67531157	
Atoh8	na	0.6752465	
Klrb1f	na	0.6750831	
Sfi1	na	0.67479676	
Klra1	na	0.674794	
Fam53b	na	0.67302734	
Fam234a	na	0.6727722	
Tnfrsf1a	na	0.67274386	
Trp53i11	na	0.67272735	
Rhbdd3	na	0.67266196	
Zfp740	na	0.6724592	
Gsr	na	0.6722118	
Cxxc5	na	0.67157876	
Lrrc8c	na	0.6710214	
Kmt2d	na	0.67071897	
Tmem268	na	0.6699536	
Cnppd1	na	0.66909295	
Rfx5	na	0.668626	
Nfyb	na	0.66859263	
Rsrp1	na	0.6683634	
Ptpn6	na	0.66811544	
Pmaip1	na	0.6676437	
Tmem229b	na	0.6672384	
Csnk1e	na	0.66587526	
Cdk19	na	0.66517395	
Zdhhc9	na	0.66512084	
Endod1	na	0.6646846	
Pakap	na	0.6646123	
Mrvi1	na	0.66440976	
Ear2	na	0.66402	
Arhgap33	na	0.6639447	
Car15	na	0.66285634	
Id2	na	0.6625207	
Foxred1	na	0.66150177	
Ly6c1	na	0.6614608	
Ms4a6b	na	0.6608283	
Ankrd11	na	0.6605793	
Spata32	na	0.6604212	
Elmo2	na	0.6604148	
Lpar3	na	0.66040885	
AC132444.2	na	0.66040885	
Wdr44	na	0.65985453	
Pdlim1	na	0.6598302	
Batf	na	0.6595534	
Engase	na	0.65891474	
Gpr82	na	0.6578337	
Sft2d2	na	0.6575581	
Polg	na	0.6569479	
Pdp1	na	0.65645516	
Gm9045	na	0.65638584	
Naip1	na	0.6560148	
Tmem63a	na	0.6554489	
Tap2	na	0.65507716	
Arrdc1	na	0.6544577	
Fam98c	na	0.65445024	
Tnfrsf14	na	0.6541852	
Rab43	na	0.65372074	
Elk4	na	0.6536572	
Zfp605	na	0.6534447	
Trex1	na	0.6526714	
Gm4779	na	0.6516916	
Acad10	na	0.65155387	
Irs2	na	0.6508184	
Eogt	na	0.65057343	
Gigyf1	na	0.65034544	
Prkcd	na	0.6501897	
Synrg	na	0.6495896	
Clcf1	na	0.64893705	
Orai3	na	0.64893615	
Trim11	na	0.6484681	
Zkscan7	na	0.6483172	
Lhx1	na	0.647989	
Alox8	na	0.647989	
Scgb1a1	na	0.647989	
Cntfr	na	0.647989	
Wdr95	na	0.647989	
Smarca1	na	0.647989	
Atp2b3	na	0.647989	
Slc26a8	na	0.647989	
Clvs1	na	0.647989	
Gpr152	na	0.647989	
Rasl11b	na	0.647989	
Nkpd1	na	0.647989	
Obscn	na	0.647989	
Olfr552	na	0.647989	
Gm14444	na	0.647989	
X1700064H15Rik	na	0.647989	
Rtl9	na	0.647989	
Zfp853	na	0.647989	
Ighd	na	0.647989	
Hk2	na	0.6479416	
Soat1	na	0.64769495	
Esyt1	na	0.64725846	
Nr2c2	na	0.647011	
Col4a3bp	na	0.6442167	
Prox2	na	0.64419454	
Ugt1a2	na	0.64413327	
Ifi205	na	0.6439418	
Mtmr4	na	0.6433267	
Tpd52l1	na	0.6432107	
Aire	na	0.6432107	
Tex22	na	0.6432107	
Ehf	na	0.6432107	
Spata25	na	0.6432107	
Csf2	na	0.6432107	
Tmem44	na	0.6432107	
Fscn2	na	0.6432107	
Il6	na	0.6432107	
Lamc2	na	0.6432107	
Lypd6b	na	0.6432107	
Sucnr1	na	0.6432107	
X1110017D15Rik	na	0.6432107	
Cnksr1	na	0.6432107	
Car6	na	0.6432107	
Dpysl5	na	0.6432107	
Ccdc136	na	0.6432107	
Magee2	na	0.6432107	
Grk1	na	0.6432107	
Plet1	na	0.6432107	
X1300017J02Rik	na	0.6432107	
Parm1	na	0.6432107	
Tmem184a	na	0.6432107	
Myom3	na	0.6432107	
Iqca1l	na	0.6432107	
Glra3	na	0.6432107	
Rlbp1	na	0.6432107	
Kremen2	na	0.6432107	
Tmc7	na	0.6432107	
Ccr8	na	0.6432107	
Lgr6	na	0.6432107	
Trim72	na	0.6432107	
Adam30	na	0.6432107	
Adamts3	na	0.6432107	
Adgrd1	na	0.6432107	
Prrt3	na	0.6432107	
Tas2r143	na	0.6432107	
Ankdd1b	na	0.6432107	
Rnase2a	na	0.6432107	
Bcl11b	na	0.6432107	
Efna5	na	0.6432107	
Mmrn1	na	0.6432107	
Gpc3	na	0.6432107	
Cldn34b2	na	0.6432107	
Pi15	na	0.6432107	
Hist1h2bf	na	0.6432107	
Olfr2	na	0.6432107	
Slc6a21	na	0.6432107	
Apol7e	na	0.6432107	
Gprasp2	na	0.6432107	
Cyp2a4	na	0.6432107	
X6030408B16Rik	na	0.6432107	
Gm20878	na	0.6432107	
Hsbp1l1	na	0.6432107	
Pglyrp2	na	0.6432107	
Trim43a	na	0.6432107	
Actl9	na	0.6432107	
Gm3336	na	0.6432107	
Bscl2	na	0.6427529	
Zfp943	na	0.64238966	
Gfi1b	na	0.64225495	
Gm49673	na	0.6421163	
Kiss1r	na	0.6415349	
Bcl2a1a	na	0.6414881	
Ntng2	na	0.6414733	
Pts	na	0.6411763	
Chd7	na	0.6404428	
Adam15	na	0.6404408	
Sik3	na	0.639953	
Nr2f6	na	0.6398336	
Mbtd1	na	0.63939637	
Dlx1	na	0.6389867	
Wdr86	na	0.6389867	
Tmem179b	na	0.63810664	
C130026I21Rik	na	0.6377446	
Lipt2	na	0.63760066	
Mvb12b	na	0.6373368	
Aifm2	na	0.6370719	
Cers4	na	0.6366452	
Tinf2	na	0.636643	
Tlr8	na	0.6363357	
Pip4k2a	na	0.63620836	
Kazald1	na	0.6354486	
Foxd2	na	0.6343345	
Klf11	na	0.6343115	
Prg4	na	0.6339353	
Stx11	na	0.63372093	
Nek8	na	0.6336088	
Fxyd7	na	0.6332817	
Ids	na	0.6331738	
Coro1b	na	0.63287187	
Nadk	na	0.6328243	
Emp1	na	0.6327744	
Kif13a	na	0.6318977	
Rab44	na	0.63173074	
Ifit1bl1	na	0.63138103	
Rilp	na	0.63071835	
Lyn	na	0.6305403	
Srgn	na	0.6304695	
Ldhd	na	0.6304438	
H2afv	na	0.63040465	
Itm2b	na	0.6295459	
Zfp760	na	0.6292206	
Jrkl	na	0.6288993	
Pglyrp1	na	0.6288202	
Tex14	na	0.628621	
Elmsan1	na	0.62828285	
Fads2	na	0.6275793	
Samd11	na	0.6274369	
AC132444.4	na	0.6272048	
Cd163	na	0.6270955	
Clec3b	na	0.62701666	
Tcta	na	0.62661225	
Kdm7a	na	0.6264564	
Mvd	na	0.6261438	
Fmnl1	na	0.6258307	
Cacna1d	na	0.625543	
Sigmar1	na	0.62551284	
Rnpep	na	0.6248516	
Tasor	na	0.6246751	
Hpcal1	na	0.623534	
Gpr155	na	0.62293273	
Sgk1	na	0.622811	
Zfp276	na	0.62176746	
Reep2	na	0.62132037	
Sqor	na	0.6212724	
Slco3a1	na	0.62058634	
Ap1s3	na	0.6200942	
Pnrc1	na	0.62002945	
Adap1	na	0.61997366	
Ptms	na	0.6196679	
Slc18a2	na	0.6194967	
Slc23a4	na	0.6194967	
Klrb1a	na	0.6194967	
Gstp3	na	0.6194967	
Gm7534	na	0.6194967	
Pde11a	na	0.6194967	
Prkd2	na	0.61938256	
Fam193b	na	0.6192877	
X5031439G07Rik	na	0.6188451	
Tppp	na	0.618159	
Matn2	na	0.6181072	
Dennd4b	na	0.6173608	
Gdpd2	na	0.61729246	
Taz	na	0.61690885	
Tyk2	na	0.6168622	
Acp6	na	0.6163502	
Ccnl1	na	0.61624295	
Hook1	na	0.61554015	
Dnase1l2	na	0.6148549	
Btd	na	0.6148148	
Cd53	na	0.6141842	
Lbr	na	0.61417323	
Tmem86b	na	0.61414087	
Acvr2a	na	0.61407787	
Cast	na	0.6137347	
Wdr5b	na	0.61344373	
Rab11fip5	na	0.6129964	
Mbd6	na	0.6119291	
Stat5b	na	0.6116946	
Btnl2	na	0.6103945	
Zfp972	na	0.6099362	
Ajuba	na	0.6097561	
Gabpb2	na	0.6093061	
Il18	na	0.60919464	
Acaca	na	0.6075991	
Gper1	na	0.60753846	
Mapk14	na	0.60753703	
Nbeal2	na	0.6070701	
Trp53i13	na	0.6069364	
Zdhhc4	na	0.60657984	
Slc4a7	na	0.6065041	
Cdnf	na	0.60610163	
Plac8	na	0.60565054	
Usf3	na	0.60554653	
Ttyh3	na	0.60550886	
Nedd4	na	0.6054641	
Arhgap17	na	0.605419	
Mgst2	na	0.6049179	
Tm6sf1	na	0.60450846	
Lrmp	na	0.60445184	
Ccdc159	na	0.6034483	
Ascc1	na	0.60295326	
Xntrpc	na	0.60286117	
Tm4sf1	na	0.6021718	
Smpd1	na	0.60130847	
Tbxas1	na	0.6012402	
Tmem240	na	0.6010698	
X2410004P03Rik	na	0.6000966	
Zfp944	na	0.5997349	
Prkab2	na	0.59931505	
Exoc3	na	0.5992642	
Slc9a8	na	0.5991154	
Tmem143	na	0.5988858	
Myo1f	na	0.5984396	
Hint3	na	0.5980271	
Nphp4	na	0.5979203	
Rere	na	0.59779334	
Zfp213	na	0.5977156	
Zfp839	na	0.5974843	
Gpatch2l	na	0.59742916	
Scn4a	na	0.5972376	
Ankrd34c	na	0.5972376	
Slc25a12	na	0.5960996	
Stag3	na	0.59599614	
H2.Ke6	na	0.59599155	
Gpx1	na	0.5957949	
Rps27	na	0.59558254	
Dbi	na	0.5954204	
Cnot6l	na	0.5953406	
F3	na	0.5951859	
Ms4a3	na	0.5947713	
Anp32a	na	0.59475666	
Pkn3	na	0.59452057	
Slfn2	na	0.5943694	
Ranbp6	na	0.5942468	
Tcea3	na	0.5940994	
Fndc3c1	na	0.593323	
Depdc1b	na	0.5932435	
Usp50	na	0.5928757	
Crtc1	na	0.5928102	
Galnt12	na	0.5927673	
Gpbp1l1	na	0.59231794	
Arid4a	na	0.5919832	
Crybg3	na	0.5919164	
Rxrb	na	0.5917372	
Lmo1	na	0.59173054	
Atg2a	na	0.59143966	
Serpinb2	na	0.5911038	
Ccdc84	na	0.59107804	
Top2b	na	0.59101063	
Rps27rt	na	0.59098786	
Pdlim2	na	0.59086585	
Lrwd1	na	0.59011894	
Mybpc3	na	0.58990574	
Slc35a5	na	0.5893805	
Mcub	na	0.58922887	
Pank2	na	0.58914727	
Pxylp1	na	0.5886787	
Gbp9	na	0.58865255	
Mob3a	na	0.5886382	
Card10	na	0.5885706	
Dyrk2	na	0.5879968	
Dguok	na	0.58789957	
Dpep2.1	na	0.58777386	
St3gal4	na	0.58729696	
Arrb1	na	0.58724576	
Hoxb4	na	0.58698726	
